Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,MA20,Volatility,MA50,MA200,RSI_14,RSI_7,MACD_Line,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,EMA9,EMA21,EMA50,EMA100,EMA200,Stoch_K,Stoch_D,H-L,H-PC,L-PC,TR,+DM,-DM,TR14,+DM14,-DM14,+DI14,-DI14,DX,ADX,ADX,+DI14,-DI14,OBV
2021-04-05,4077.909912109375,4083.419921875,4034.43994140625,4034.43994140625,4005030000,0.0144382264177436,0.0143349877622439,3941.8615234375,0.0081993075394786,3892.470415039063,3558.111258544922,64.40067031333987,92.75651631511892,36.73658597129088,25.74953022314503,10.987055748145849,3941.8615234375,4051.499199554139,3832.2238473208613,3984.71722548265,3946.046573904992,3886.7969412945704,3782.698032101405,3613.8626236546356,97.60350920412168,93.95891012169164,48.97998046875,63.5498046875,14.56982421875,63.5498046875,62.7900390625,0.0,672.31982421875,213.849853515625,127.349853515625,31.80775663786548,18.94185608220139,25.351721650827088,13.200360134195757,13.200360134195757,31.80775663786548,18.94185608220139,124727900000.0
2021-04-06,4073.93994140625,4086.22998046875,4068.139892578125,4075.570068359375,4081270000,-0.0009735307519511,-0.0009740049407969,3954.491015625,0.0080201997473785,3897.119814453125,3562.9042578125,64.78766814717105,90.23197797786317,42.159917273923384,29.031607633300702,13.128309640622682,3954.491015625,4063.8707197042786,3845.111311545721,4002.56176866737,3957.6732436778334,3894.1358824754207,3788.4651986222925,3618.4405074133583,94.7191852816959,97.28936618927726,18.090087890625,8.320068359375,9.77001953125,18.090087890625,2.81005859375,0.0,662.809814453125,205.699951171875,127.349853515625,31.03453610468866,19.213634249019012,23.52503936453761,14.718955274672807,14.718955274672807,31.03453610468866,19.213634249019012,120646630000.0
2021-04-07,4079.949951171875,4083.1298828125,4068.31005859375,4074.2900390625,4120810000,0.0014752327849856,0.0014741456981068,3964.716516113281,0.0076019131831741,3901.611611328125,3567.8153076171875,64.27470136931808,86.26575122927204,46.407942096047464,32.50687452585006,13.901067570197405,3964.716516113281,4080.999540511273,3848.433491715289,4018.039405168271,3968.7893079954733,3901.422708698811,3794.237173920304,3623.0326411821,97.30158130713276,96.54142526431679,14.81982421875,9.18994140625,5.6298828125,14.81982421875,0.0,0.0,629.49951171875,205.699951171875,109.64990234375,32.67674515111909,17.418584177193097,30.45825065631937,16.56245688701174,16.56245688701174,32.67674515111909,17.418584177193097,124767440000.0
2021-04-08,4097.169921875,4098.18994140625,4082.5400390625,4089.949951171875,3907100000,0.0042206328286402,0.0042117509405917,3974.634509277344,0.0075696605125447,3906.562607421875,3572.7118566894533,77.59452709757024,89.62286300030843,50.580974111396245,36.121694442959296,14.459279668436949,3974.6345092773436,4100.676428087163,3848.592590467524,4033.865508509617,3980.460272893612,3909.0990699998383,3800.235842196634,3627.7504250695915,99.58313793963582,97.20130150948818,15.64990234375,18.239990234375,2.590087890625,18.239990234375,15.06005859375,0.0,584.4794921875,220.760009765625,84.77001953125,37.77036024641316,14.503506224655686,44.50953333370623,19.41682482355103,19.41682482355103,37.77036024641316,14.503506224655686,128674540000.0
2021-04-09,4128.7998046875,4129.47998046875,4095.510009765625,4096.10986328125,3640390000,0.0077199343487381,0.0076902881356872,3984.107495117188,0.007445620660547,3914.123203125,3577.6994055175783,80.08196129650841,97.77205373596487,55.797203816597175,40.056796317686874,15.7404074989103,3984.1074951171877,4126.410121549605,3841.8048686847706,4052.852367745194,3993.945684874874,3917.714785085629,3806.742059275661,3632.7359910359387,99.75354162280368,98.87942028985742,33.969970703125,32.31005859375,1.659912109375,33.969970703125,31.2900390625,0.0,575.079345703125,252.050048828125,60.659912109375,43.82874306152556,10.548094373865698,61.203722498946036,22.621862481786327,22.621862481786327,43.82874306152556,10.548094373865698,132314930000.0
2021-04-12,4127.990234375,4131.759765625,4114.81982421875,4124.7099609375,3588900000,-0.0001960788487688,-0.0001960980747395,3993.3400024414063,0.0074621967449484,3920.93541015625,3583.087706298828,78.23655565896492,97.09731705328085,59.1835467935598,43.88214641286146,15.30140038069834,3993.3400024414063,4147.934994809375,3838.7450100734372,4067.8799410711554,4006.1315530112493,3925.9608811361927,3813.1034092776285,3637.6638939547356,98.64531933262674,99.32733296502208,16.93994140625,2.9599609375,13.97998046875,16.93994140625,2.27978515625,0.0,549.809326171875,229.139892578125,60.659912109375,41.676246958840046,11.032899811236051,58.13667840474466,26.144409740707165,26.144409740707165,41.676246958840046,11.032899811236051,128726030000.0
2021-04-13,4141.58984375,4148.0,4124.43017578125,4130.10009765625,3734720000,0.0032944868090414,0.0032890718770625,4001.9724975585937,0.0074020570814079,3929.4824072265615,3588.37685546875,86.63481844812317,96.35924406473282,62.24707726076849,47.55513258244287,14.69194467832562,4001.9724975585937,4169.5656191612525,3834.379375955935,4082.6219216069244,4018.4459430784086,3934.416918885754,3819.6080911483687,3642.678082509912,97.82337648556876,98.74074581366638,23.56982421875,20.009765625,3.56005859375,23.56982421875,16.240234375,0.0,525.8193359375,245.380126953125,48.070068359375,46.666242601297455,9.141936226759206,67.23800554422232,30.892279508400218,30.892279508400218,46.666242601297455,9.141936226759206,132460750000.0
2021-04-14,4124.66015625,4151.68994140625,4120.8701171875,4141.580078125,3985350000,-0.0040877267278285,-0.0040961043207301,4010.0700073242174,0.007489681876425,3936.498408203125,3593.95490600586,87.87489507452948,75.92376486133035,62.5873944101686,50.561584947988024,12.025809462180575,4010.0700073242188,4185.157792804384,3834.9822218440536,4091.0295685355395,4028.1017806394625,3941.8774379980778,3825.648726100876,3647.4739240396643,90.93537996996855,95.80135859605468,30.81982421875,10.10009765625,20.7197265625,30.81982421875,3.68994140625,0.0,503.629150390625,249.070068359375,35.570068359375,49.45505401468346,7.0627501072537475,75.00699039185649,33.98150583197053,33.98150583197053,49.45505401468346,7.0627501072537475,128475400000.0
2021-04-15,4170.419921875,4173.490234375,4139.759765625,4139.759765625,4033420000,0.0110941905251664,0.0110331014011194,4019.8849975585936,0.0077590444937829,3943.38060546875,3599.540805664062,88.78994800642914,86.55694150992966,65.7911296692696,53.60749389224434,12.183635777025252,4019.8849975585936,4208.010235684821,3831.7597594323656,4106.907639203431,4041.0397934790567,3950.8398883461923,3832.475878492443,3652.677366804195,98.80239064767659,95.8537157010713,33.73046875,48.830078125,15.099609375,48.830078125,21.80029296875,0.0,486.419189453125,270.870361328125,0.0,55.68661089063143,0.0,100.0,40.11259498638229,40.11259498638229,55.68661089063143,0.0,132508820000.0
2021-04-16,4185.47021484375,4191.31005859375,4170.75,4174.14013671875,4163820000,0.0036088195555097,0.0036023233905179,4033.3855102539055,0.0066189947375845,3950.486611328125,3604.966706542969,86.83358316237523,87.41885716957185,68.75201536927125,56.636398187649725,12.115617181621523,4033.3855102539064,4228.578450616198,3838.192569891615,4122.6201543314955,4054.1698317849377,3960.0410776206063,3839.4658653508845,3657.978788177723,97.64579441643849,95.79452167802788,20.56005859375,20.89013671875,0.330078125,20.89013671875,17.81982421875,0.0,438.639404296875,230.040283203125,0.0,52.44405334989734,0.0,100.0,45.69433261609936,45.69433261609936,52.44405334989734,0.0,136672640000.0
2021-04-19,4163.259765625,4180.81005859375,4150.47021484375,4179.7998046875,3810290000,-0.005306560094486,-0.0053206898937579,4045.893493652344,0.0068468824372553,3956.3170068359377,3610.203704833984,81.49402430290203,72.63517355327674,68.51652513536374,59.012423577192536,9.5041015581712,4045.8934936523438,4240.692227893915,3851.094759410773,4130.748076590196,4064.0870984976705,3968.0104379345044,3845.877625752352,3663.006459595109,88.64176489894696,95.02998332102068,30.33984375,4.66015625,35.0,35.0,0.0,20.27978515625,435.059326171875,226.400146484375,20.27978515625,52.03891351473594,4.661383847277474,83.55781516447429,50.44735476093498,50.44735476093498,52.03891351473594,4.661383847277474,132862350000.0
2021-04-20,4134.93994140625,4159.18017578125,4118.3798828125,4159.18017578125,4342650000,-0.0068023197717759,-0.0068255610050778,4055.610986328125,0.0071248561640457,3961.2792041015614,3615.228354492188,77.48628715820614,52.15172805579606,65.29207786188454,60.26835443413094,5.023723427753595,4055.610986328125,4247.66249636456,3863.5594762916903,4131.586449553407,4070.528266034814,3974.5566929726124,3851.601632002924,3667.7023151355183,74.87179710422525,87.05311880653692,40.80029296875,4.07958984375,44.8798828125,44.8798828125,0.0,32.09033203125,453.19921875,226.400146484375,52.3701171875,49.95598781234108,11.5556503676122,62.42775933293806,53.96496197902449,53.96496197902449,49.95598781234108,11.5556503676122,128519700000.0
2021-04-21,4173.419921875,4175.02001953125,4126.35009765625,4128.419921875,3887250000,0.0093060554721535,0.0092630209198532,4068.755981445313,0.0068674981920468,3966.43580078125,3620.196854248047,79.06156216188293,62.59489489814705,65.09136031621665,61.23295561054809,3.858404705668562,4068.7559814453125,4254.8910233259585,3882.620939564666,4139.953144017726,4079.882052929376,3982.3552509687847,3857.9742714063314,3672.734331122976,90.98869990494099,84.8340873027044,48.669921875,40.080078125,8.58984375,48.669921875,15.83984375,0.0,466.00927734375,215.840087890625,52.3701171875,46.316693332998035,11.237998841140962,60.948452970128045,57.74593398323844,57.74593398323844,46.316693332998035,11.237998841140962,132406950000.0
2021-04-22,4134.97998046875,4179.56982421875,4123.68994140625,4170.4599609375,4245140000,-0.0092106574765618,-0.0092533378605543,4081.047985839844,0.0071631168078994,3970.91080078125,3625.145153808594,67.10558012909817,48.38933057927939,61.12588702362882,61.21154189316424,-0.08565486953541779,4081.047985839844,4248.8018888309625,3913.294082848726,4138.958511307931,4084.8909554329553,3988.3405344785874,3863.459532971924,3677.3337903204465,64.09126280075948,76.65058660330857,55.8798828125,6.14990234375,49.72998046875,55.8798828125,4.5498046875,0.0,474.149169921875,194.169921875,52.3701171875,40.951231003313396,11.04507199625151,57.5159334064811,60.70570733708438,60.70570733708438,40.951231003313396,11.04507199625151,128161810000.0
2021-04-23,4180.169921875,4194.169921875,4138.77978515625,4138.77978515625,3569880000,0.0109286965401769,0.0108694098955309,4094.5804809570313,0.0073629803140421,3976.3166015625,3630.1963037109376,65.7994497349388,61.88899532739602,60.927339034508805,61.15470132143316,-0.2273622869243539,4094.5804809570313,4247.042564835055,3942.118397079008,4147.200793421345,4093.5526796549593,3995.8632555529566,3869.73102582149,3682.3371349130293,88.89153634407101,81.32383301659048,55.39013671875,59.18994140625,3.7998046875,59.18994140625,14.60009765625,0.0,469.789306640625,145.97998046875,52.3701171875,31.073500057424763,11.14757540183042,47.19426125188014,62.26588873715959,62.26588873715959,31.073500057424763,11.14757540183042,131731690000.0
2021-04-26,4187.6201171875,4194.18994140625,4182.35986328125,4185.02978515625,3748320000,0.0017822709248045,0.0017806845645826,4105.234484863281,0.0066725446434599,3981.74140625,3635.3741540527344,67.37702250637781,54.407128272880136,60.67177041799596,61.05811514074572,-0.3863447227497616,4105.234484863281,4252.052505829456,3958.4164638971056,4155.284658174576,4102.10426488519,4003.3831324798016,3876.0258593138865,3687.3648262789447,94.78087834850001,82.58789249777683,11.830078125,14.02001953125,2.18994140625,14.02001953125,0.02001953125,0.0,465.71923828125,143.18994140625,52.3701171875,30.745979473533563,11.244997604301982,46.44088617677093,63.90273493803341,63.90273493803341,30.745979473533563,11.244997604301982,135480010000.0
2021-04-27,4186.72021484375,4193.35009765625,4176.22021484375,4188.25,3710700000,-0.0002148958880143,-0.0002149189814442,4116.0159912109375,0.0066560727533646,3986.779208984375,3640.3825549316407,66.57979917611101,50.345322498839934,59.70833532728966,60.788159178054514,-1.0798238507648534,4116.0159912109375,4252.674737113828,3979.357245308047,4161.571769508411,4109.796623972332,4010.57282198427,3882.1782227897256,3692.333536612923,93.30968822569852,92.32736763942319,17.1298828125,5.72998046875,11.39990234375,17.1298828125,0.0,6.1396484375,468.029296875,143.18994140625,58.509765625,30.594226122663592,12.5013040883692,41.9832914125801,64.72595213490918,64.72595213490918,30.594226122663592,12.5013040883692,131769310000.0
2021-04-28,4183.18017578125,4201.52978515625,4181.77978515625,4185.14013671875,3787360000,-0.0008455399168898,-0.000845897587396,4127.247497558594,0.0065690604450334,3991.791010742188,3645.5223559570313,63.94870584732435,56.136160586708215,57.99067411645319,60.22866216573425,-2.237988049281057,4127.247497558594,4245.035648988947,4009.4593461282398,4165.893450762979,4116.467855954961,4017.341737819446,3888.138657502429,3697.2175827738024,82.69227669329452,90.26094775583101,19.75,14.8095703125,4.9404296875,19.75,8.1796875,0.0,469.539306640625,136.3095703125,58.509765625,29.030491885278593,12.461100657070673,39.93433419383944,64.39915219634726,64.39915219634726,29.030491885278593,12.461100657070673,127981950000.0
2021-04-29,4211.47021484375,4218.77978515625,4176.81005859375,4206.14013671875,4298680000,0.0067628067340457,0.0067400415367024,4139.176513671875,0.0066274295520874,3997.3938134765626,3650.5921069335936,63.553893274968495,73.57824111682763,58.2408210233034,59.831093937248085,-1.5902729139446876,4139.176513671875,4237.929686375631,4040.4233409681187,4175.008803579134,4125.10443403576,4024.954619271379,3894.5412625982967,3702.3345243864387,92.96886008172467,89.6569416669059,41.9697265625,35.599609375,6.3701171875,41.9697265625,17.25,0.0,477.5390625,122.26953125,58.509765625,25.604089979550103,12.252351738241309,35.269395736773305,62.546700284763496,62.546700284763496,25.604089979550103,12.252351738241309,132280630000.0
2021-04-30,4181.169921875,4198.10009765625,4174.85009765625,4198.10009765625,4300880000,-0.0071947066993264,-0.0072207134171198,4147.24150390625,0.0066500805477547,4002.7378125,3655.36515625,57.95008277686451,52.51443200324442,55.355974619215885,58.93607007364165,-3.5800954544257664,4147.24150390625,4230.023967160176,4064.4590406523243,4176.241027238308,4130.2012965666,4031.0807095695604,3900.2170776334788,3707.099055704733,62.53994037515989,79.40035905005969,23.25,13.3701171875,36.6201171875,36.6201171875,0.0,1.9599609375,497.21923828125,119.98974609375,60.4697265625,24.13216079661791,12.161582237148988,32.98248557149853,60.74997222524591,60.74997222524591,24.13216079661791,12.161582237148988,127979750000.0
2021-05-03,4192.66015625,4209.39013671875,4188.02978515625,4191.97998046875,4070220000,0.0027480907472536,0.0027443216495121,4152.979016113281,0.0059781641093345,4008.45681640625,3660.250606689453,57.68319880585436,72.68004223864835,53.38152989813079,57.82516203853948,-4.443632140408688,4152.979016113281,4231.315739355366,4074.6422928711972,4179.524853040646,4135.879374719636,4037.4171584589894,3906.008029685291,3711.9305094415017,73.98440805567579,76.49773617085346,21.3603515625,28.22021484375,6.85986328125,28.22021484375,11.2900390625,0.0,501.86962890625,115.03955078125,60.4697265625,22.922198147746368,12.048891401196112,31.092273322891256,58.16813420943655,58.16813420943655,22.922198147746368,12.048891401196112,132049970000.0
2021-05-04,4164.66015625,4179.0400390625,4128.58984375,4179.0400390625,4452460000,-0.0066783376082272,-0.0067007374898472,4157.515026855469,0.0062285058721078,4014.22001953125,3664.95025756836,55.823757404105635,42.948228398898856,48.99264551667602,56.05865873416679,-7.06601321749077,4157.515026855469,4226.533432218772,4088.496621492166,4176.551913682517,4138.495809404214,4042.40707994099,3911.1298539737013,3716.435282046562,46.095934714204425,60.87342771501337,50.4501953125,13.6201171875,64.0703125,64.0703125,0.0,59.43994140625,535.1201171875,111.349609375,119.90966796875,20.808339249182882,22.407991050490637,3.7014984618438067,53.07488478586422,53.07488478586422,20.808339249182882,22.407991050490637,127597510000.0
2021-05-05,4167.58984375,4187.72021484375,4160.93994140625,4177.06005859375,4230920000,0.0007034637617677,0.0007032164471135,4161.897021484375,0.0062285813728558,4019.9444140625,3669.529006347656,49.52924741313494,40.50249580944796,45.2294474056589,53.89281646846521,-8.66336906280631,4161.897021484375,4220.526885898599,4103.2671570701505,4174.759499696014,4141.1407216174675,4047.3162079335007,3916.208269612836,3720.9243821630143,49.01395299072557,56.36476525353526,26.7802734375,23.06005859375,3.72021484375,26.7802734375,8.68017578125,0.0,513.0703125,98.2294921875,119.90966796875,19.145425060527156,23.371001020206172,9.938690405574498,46.641934100548106,46.641934100548106,19.145425060527156,23.371001020206172,131828430000.0
2021-05-06,4201.6201171875,4202.7001953125,4147.330078125,4169.14013671875,4511000000,0.0081654564660518,0.008132299498632,4167.11953125,0.0063934936478086,4025.4682177734376,3674.250606689453,52.52681132072588,55.37589891935887,44.480303206507415,52.010313816073655,-7.53001060956624,4167.11953125,4219.776863421414,4114.462199078586,4180.131623194312,4146.638848487471,4053.367341629736,3921.8599893667897,3725.707424302562,82.90868061803627,59.339522774322084,55.3701171875,35.1103515625,20.259765625,55.3701171875,14.97998046875,0.0,547.55029296875,95.3896484375,119.90966796875,17.421166541672203,21.899297563811828,11.388805101908902,40.31256303639874,40.31256303639874,17.421166541672203,21.899297563811828,136339430000.0
2021-05-07,4232.60009765625,4238.0400390625,4201.64013671875,4210.33984375,4016080000,0.0073733416169683,0.0073462914191863,4172.309545898437,0.0063755607769017,4033.53341796875,3679.033507080078,60.55921634760522,64.88367989176788,45.857806299191,50.779812312697125,-4.922006013506127,4172.309545898437,4229.343889367944,4115.27520242893,4190.6253180867,4154.453507502814,4060.3960771601874,3928.013258837868,3730.751132495136,95.4538406293866,75.79215807938282,36.39990234375,36.419921875,0.02001953125,36.419921875,35.33984375,0.0,548.97021484375,130.7294921875,99.6298828125,23.813585628631735,18.148504257349742,13.500474801600765,35.30846729619349,35.30846729619349,23.813585628631735,18.148504257349742,140355510000.0
2021-05-10,4188.43017578125,4236.39013671875,4188.1298828125,4228.2900390625,4560700000,-0.0104356473221881,-0.010490480503138,4175.33154296875,0.0068892169254067,4041.0790234375,3683.7973583984376,57.77044184865414,43.66685278043228,42.89092399945184,49.20203465004808,-6.311110650596234,4175.33154296875,4228.7699021448025,4121.8931837926975,4190.18628962561,4157.5422955281265,4065.4170222041507,3933.17002947041,3735.3051528263413,56.615810307059675,78.32611051816085,48.26025390625,3.7900390625,44.47021484375,48.26025390625,0.0,13.51025390625,552.3505859375,130.7294921875,81.0498046875,23.667847109388674,14.67361613275649,23.458236113288635,32.52492992336139,32.52492992336139,23.667847109388674,14.67361613275649,135794810000.0
2021-05-11,4152.10009765625,4162.0400390625,4111.52978515625,4150.33984375,4870710000,-0.0086739128027181,-0.0087117501417815,4175.857055664063,0.0071705833635469,4046.084624023437,3688.479709472656,46.88343595065803,42.2657912445665,37.17953221618609,46.797534163275685,-9.618001947089596,4175.8570556640625,4228.0914486745305,4123.6226626535945,4182.569051231738,4157.047550267047,4068.81635849639,3937.5052783453775,3739.4523662077336,32.06879383078663,61.379481589077635,50.51025390625,26.39013671875,76.900390625,76.900390625,0.0,76.60009765625,580.5810546875,114.8896484375,157.64990234375,19.788735355710116,27.153814453798475,15.68955910570606,29.29215179018839,29.29215179018839,19.788735355710116,27.153814453798475,130924100000.0
