Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,MA20,Volatility,MA50,MA200
2020-07-30,3246.219970703125,3250.919921875,3204.1298828125,3231.760009765625,4264920000,-0.0037502519373892,-0.0037573017634548,3209.0319946289064,0.0086958956057501,,
2020-07-31,3271.1201171875,3272.169921875,3220.260009765625,3270.449951171875,5007530000,0.0076705049901413,0.0076412362421762,3216.0875,0.0087702074459269,,
2020-08-03,3294.610107421875,3302.72998046875,3284.530029296875,3288.260009765625,4438940000,0.0071810234393261,0.0071553626643586,3221.8320068359376,0.0082590022698498,,
2020-08-04,3306.510009765625,3306.840087890625,3286.3701171875,3289.919921875,4414380000,0.0036119303819721,0.0036054230261335,3229.89150390625,0.0077098836699119,,
2020-08-05,3327.77001953125,3330.77001953125,3317.3701171875,3317.3701171875,4535060000,0.0064297430531994,0.0064091604355179,3237.7830078125,0.0076655472236298,,
2020-08-06,3349.159912109375,3351.030029296875,3318.139892578125,3323.169921875,4278930000,0.0064276955596642,0.0064071260206648,3247.6385009765627,0.0074665279220615,,
2020-08-07,3351.280029296875,3352.5400390625,3328.719970703125,3340.050048828125,4110030000,0.0006330295486443,0.0006328292699566,3255.950500488281,0.0072747306358807,,
2020-08-10,3360.469970703125,3363.2900390625,3335.43994140625,3356.0400390625,4327920000,0.002742218294476,0.0027384652733919,3266.213000488281,0.006711246684283,,
2020-08-11,3333.68994140625,3381.010009765625,3326.43994140625,3370.340087890625,4880540000,-0.0079691321542361,-0.0080010554013772,3273.0214965820314,0.0066985751997981,3182.7584130859377,
2020-08-12,3380.35009765625,3387.889892578125,3355.4599609375,3355.4599609375,3772250000,0.0139965494902376,0.0138995022936135,3280.710998535156,0.007048825553122,3188.749013671875,
2020-08-13,3373.429931640625,3387.239990234375,3363.35009765625,3372.949951171875,3438730000,-0.0020471743504979,-0.0020492726761566,3288.6039916992186,0.0069967320877959,3193.7602099609376,
2020-08-14,3372.85009765625,3378.510009765625,3361.639892578125,3368.659912109375,3200060000,-0.0001718826227681,-0.000171897396279,3296.0099975585936,0.0070196090615821,3198.9702099609376,
2020-08-17,3381.989990234375,3387.590087890625,3379.219970703125,3380.860107421875,3460330000,0.0027098425110787,0.0027061775074234,3302.5174926757813,0.0068715561710191,3202.7314111328124,
2020-08-18,3389.780029296875,3395.06005859375,3370.14990234375,3387.0400390625,3669550000,0.0023033891540169,0.0023007404198168,3309.141491699219,0.0068715040468836,3205.8792138671874,
2020-08-19,3374.85009765625,3399.5400390625,3369.659912109375,3392.510009765625,3679480000,-0.0044043954214108,-0.004414123345182,3314.082995605469,0.0069559388717271,3209.2326171875,
2020-08-20,3385.510009765625,3390.800048828125,3354.68994140625,3360.47998046875,3431040000,0.0031586327691348,0.0031536547683461,3321.575500488281,0.0061506774450826,3213.14001953125,
2020-08-21,3397.159912109375,3399.9599609375,3379.31005859375,3386.010009765625,3505010000,0.0034411070444764,0.0034351999829724,3330.652001953125,0.0058204248990602,3221.0412158203126,
2020-08-24,3431.280029296875,3432.090087890625,3413.1298828125,3418.090087890625,3743410000,0.0100437183030086,0.0099936153649035,3340.2455078125,0.0059597639844694,3228.840615234375,
2020-08-25,3443.6201171875,3444.2099609375,3425.840087890625,3435.949951171875,3627650000,0.0035963511532906,0.0035898997455401,3351.5045166015625,0.0055367200860191,3236.3812158203127,
2020-08-26,3478.72998046875,3481.070068359375,3444.14990234375,3449.969970703125,3780530000,0.0101956261394839,0.0101440013448414,3362.519018554688,0.0053649775601677,3243.461015625,
2020-08-27,3484.550048828125,3501.3798828125,3468.35009765625,3485.139892578125,3955890000,0.0016730440109038,0.0016716460318091,3374.4355224609376,0.0051219665853693,3250.882216796875,
2020-08-28,3508.010009765625,3509.22998046875,3484.320068359375,3494.68994140625,3868510000,0.0067325653552858,0.0067100028495702,3386.280017089844,0.0050865316078655,3258.735615234375,
2020-08-31,3500.31005859375,3514.77001953125,3493.25,3509.72998046875,4348280000,-0.0021949627140287,-0.0021973751755085,3396.5650146484377,0.005162295746667,3266.7870166015623,
2020-09-01,3526.64990234375,3528.030029296875,3494.60009765625,3507.43994140625,4101490000,0.0075250030166134,0.0074968314207059,3407.572009277344,0.0052581614290994,3274.9628125,
2020-09-02,3580.840087890625,3588.110107421875,3535.22998046875,3543.760009765625,4295640000,0.0153659101548075,0.0152490501438697,3420.2255126953123,0.0058856145563289,3283.9538134765626,
2020-09-03,3455.06005859375,3564.85009765625,3427.409912109375,3564.739990234375,4911830000,-0.0351258437153412,-0.0357575941421853,3425.5205200195314,0.010439879290012,3292.0484130859377,
2020-09-04,3426.9599609375,3479.14990234375,3349.6298828125,3453.60009765625,4438720000,-0.0081330272642748,-0.0081662807542751,3429.3045166015627,0.0106646577803383,3298.912412109375,
2020-09-08,3331.840087890625,3379.969970703125,3329.27001953125,3371.8798828125,4694330000,-0.0277563421023609,-0.0281488290864667,3427.8730224609376,0.0124579954512893,3305.368212890625,
2020-09-09,3398.9599609375,3424.77001953125,3366.840087890625,3369.820068359375,3932520000,0.0201449863367746,0.0199447606621803,3431.1365234375,0.0131218500494836,3312.2826123046875,
2020-09-10,3339.18994140625,3425.550048828125,3329.25,3412.56005859375,4208630000,-0.0175847965901794,-0.0177412459253955,3429.078515625,0.0133799086284368,3317.0606103515624,
2020-09-11,3340.969970703125,3368.949951171875,3310.469970703125,3352.699951171875,3710090000,0.000533072190594,0.0005329301580873,3427.455517578125,0.0133769126531945,3321.5628076171874,
2020-09-14,3383.5400390625,3402.929931640625,3363.56005859375,3363.56005859375,3839580000,0.0127418290893575,0.0126613350250229,3427.9900146484374,0.013696223718731,3326.633408203125,
2020-09-15,3401.199951171875,3419.47998046875,3389.25,3407.72998046875,4057190000,0.005219359577689,0.0052057859304996,3428.9505126953127,0.0137314118755694,3331.0630078125,
2020-09-16,3385.489990234375,3428.919921875,3384.449951171875,3411.22998046875,4718900000,-0.0046189465962115,-0.0046296468921518,3428.736010742188,0.0137674090786551,3335.86640625,
2020-09-17,3357.010009765625,3375.169921875,3328.820068359375,3346.860107421875,4379840000,-0.0084123658764024,-0.0084479495285524,3427.8440063476564,0.0138641474547001,3339.6078076171875,
2020-09-18,3319.469970703125,3362.27001953125,3292.39990234375,3357.3798828125,7076400000,-0.0111825818074104,-0.0112455769478285,3424.5420043945314,0.0140523677672216,3342.9562060546873,
2020-09-21,3281.06005859375,3285.570068359375,3229.10009765625,3285.570068359375,4836070000,-0.0115710979308057,-0.0116385640272977,3418.73701171875,0.0142089230126103,3344.8766064453125,
2020-09-22,3315.570068359375,3320.31005859375,3270.949951171875,3295.75,3974510000,0.0105179451608137,0.0104630163983761,3412.951513671875,0.0142298276167375,3348.0836083984377,
2020-09-23,3236.919921875,3323.35009765625,3232.570068359375,3320.110107421875,4378650000,-0.0237214550930281,-0.0240073389143741,3402.61650390625,0.0149936869352991,3348.8716064453124,
2020-09-24,3246.590087890625,3278.699951171875,3209.449951171875,3226.139892578125,4601920000,0.002987459142957,0.002983005554629,3391.009509277344,0.0147448123474668,3349.27220703125,
2020-09-25,3298.4599609375,3306.8798828125,3228.43994140625,3236.659912109375,3803330000,0.0159767237756141,0.0158504392241884,3381.7050048828123,0.0153359604060801,3350.9300048828127,
2020-09-28,3351.60009765625,3360.739990234375,3332.909912109375,3333.89990234375,3950910000,0.0161105901990838,0.0159821918538544,3373.884509277344,0.0157743228077568,3353.4674072265625,
2020-09-29,3335.469970703125,3357.919921875,3327.5400390625,3350.919921875,3661590000,-0.0048126645432444,-0.0048242827044439,3365.6425048828123,0.0157854935851037,3355.1400048828127,
2020-09-30,3363.0,3393.56005859375,3340.469970703125,3341.2099609375,4738640000,0.0082537182282207,0.0082198425683796,3357.460009765625,0.0158101620078275,3357.25400390625,
2020-10-01,3380.800048828125,3397.179931640625,3361.389892578125,3385.8701171875,4076340000,0.0052929077692909,0.005278949564295,3347.4580078125,0.0153737594435089,3359.3496044921876,
2020-10-02,3348.419921875,3369.10009765625,3323.68994140625,3338.93994140625,3975180000,-0.0095776521786163,-0.0096238128663708,3342.1260009765624,0.0134884789268146,3361.6048046875,
2020-10-05,3408.60009765625,3409.570068359375,3367.27001953125,3367.27001953125,3692720000,0.017972708676142,0.0178131090029009,3341.2080078125,0.0140616908490588,3365.464208984375,
2020-10-06,3360.969970703125,3431.56005859375,3354.5400390625,3408.739990234375,4453390000,-0.0139735156922267,-0.0140720643875232,3342.664501953125,0.0129310797848913,3367.89541015625,
2020-10-07,3419.43994140625,3426.260009765625,3384.56005859375,3384.56005859375,3814750000,0.0173967548692179,0.0172471637702415,3343.6885009765624,0.0127244527768949,3371.91541015625,
2020-10-08,3446.830078125,3447.280029296875,3428.14990234375,3434.280029296875,3867640000,0.0080101236424949,0.0079782128948692,3349.0705078125,0.0120943337260328,3375.683212890625,
2020-10-09,3477.139892578125,3482.340087890625,3458.070068359375,3459.669921875,3944090000,0.0087935331206152,0.0087550951807528,3355.87900390625,0.0121945587128758,3380.301611328125,
2020-10-12,3534.219970703125,3549.85009765625,3499.610107421875,3500.02001953125,3435760000,0.0164158129636475,0.0162825301583242,3363.4130004882813,0.0123898860451049,3385.5636083984373,
2020-10-13,3511.929931640625,3534.010009765625,3500.860107421875,3534.010009765625,3611100000,-0.0063069189940844,-0.0063268916291632,3368.949499511719,0.0125121549824461,3389.9100048828127,
2020-10-14,3488.669921875,3527.93994140625,3480.550048828125,3515.469970703125,3858510000,-0.0066231417535027,-0.0066451720840594,3374.10849609375,0.0125731150389688,3393.553203125,
2020-10-15,3483.340087890625,3489.080078125,3440.889892578125,3453.719970703125,3724550000,-0.0015277553060997,-0.001528923514213,3380.425,0.0123779486789971,3396.6646044921877,
2020-10-16,3483.81005859375,3515.760009765625,3480.449951171875,3493.5,4688030000,0.0001349195574553,0.0001349104566304,3388.642004394532,0.0120002797844279,3399.357607421875,
2020-10-19,3426.919921875,3502.419921875,3419.929931640625,3493.659912109375,4091080000,-0.016329861778318,-0.0164646635149426,3395.9349975585938,0.0123361764571802,3400.8704052734374,
2020-10-20,3443.1201171875,3476.929931640625,3435.64990234375,3439.3798828125,3917850000,0.0047273340731102,0.0047161953200011,3402.3125,0.0121990935680441,3402.523408203125,
2020-10-21,3435.56005859375,3464.860107421875,3433.06005859375,3439.909912109375,4103960000,-0.0021956999281005,-0.0021981140115702,3412.244506835937,0.0106674749384824,3404.560810546875,
2020-10-22,3453.489990234375,3460.530029296875,3415.340087890625,3438.5,4172060000,0.0052189253963921,0.0052053540034913,3422.589501953125,0.0106786014388044,3406.0236083984373,
2020-10-23,3465.389892578125,3466.4599609375,3440.449951171875,3464.89990234375,3651600000,0.0034457613537031,0.0034398383203894,3430.935998535156,0.0102450895685468,3407.8628076171876,
2020-10-26,3400.969970703125,3441.419921875,3364.860107421875,3441.419921875,4002210000,-0.0185895162945356,-0.018764472985322,3433.4044921875,0.0107484829150524,3408.425205078125,
2020-10-27,3390.679931640625,3409.510009765625,3388.7099609375,3403.14990234375,3962400000,-0.0030256189119989,-0.0030302053504455,3436.164990234375,0.0107068362330176,3408.59900390625,
2020-10-28,3271.030029296875,3342.47998046875,3268.889892578125,3342.47998046875,5139970000,-0.0352878787606047,-0.0359255421085777,3431.5664916992187,0.0132519335224723,3406.22400390625,
2020-10-29,3310.110107421875,3341.050048828125,3259.820068359375,3277.169921875,4911860000,0.0119473308942383,0.0118765249399974,3428.0319946289064,0.0135072914527931,3404.9292041015624,
2020-10-30,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000,-0.0121295501301756,-0.0122037134452599,3424.108996582031,0.0136045974111591,3402.618203125,
2020-11-02,3310.239990234375,3330.139892578125,3279.739990234375,3296.199951171875,4314690000,0.0123182026012718,0.0122429508905916,3419.1909912109377,0.0132413612688967,3400.8798046875,
2020-11-03,3369.159912109375,3389.489990234375,3336.25,3336.25,4241380000,0.0177992900964345,0.0176427376840778,3419.60048828125,0.0135531141395905,3399.63740234375,
2020-11-04,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000,0.0220470477016834,0.0218075256550917,3420.80048828125,0.0138989694836977,3399.633798828125,
2020-11-05,3510.449951171875,3529.050048828125,3485.739990234375,3485.739990234375,4858150000,0.0194601941389629,0.0192732657767012,3423.981481933594,0.0144519221628,3400.2681982421873,
2020-11-06,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000,-0.0002877151874185,-0.0002877565853738,3425.596484375,0.0143368574934664,3400.76599609375,
2020-11-09,3550.5,3645.989990234375,3547.47998046875,3583.0400390625,8570510000,0.0116998892356872,0.0116319747463441,3426.410485839844,0.0140991746069982,3401.6157958984377,
2020-11-10,3545.530029296875,3557.219970703125,3511.909912109375,3543.260009765625,6037470000,-0.001399794593191,-0.0014007752208676,3428.0904907226563,0.0140201709530361,3402.5201953125,
2020-11-11,3572.659912109375,3581.159912109375,3557.0,3563.219970703125,4635560000,0.0076518553187603,0.0076227283629914,3432.289990234375,0.0139980410557326,3403.4403955078124,
2020-11-12,3537.010009765625,3569.02001953125,3518.580078125,3562.669921875,4909660000,-0.009978532303877,-0.0100286515470693,3434.973486328125,0.014213269499635,3402.5637939453127,
2020-11-13,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000,0.0136103354090635,0.013518546706294,3440.040478515625,0.0144936532685247,3405.1655908203124,
2020-11-16,3626.909912109375,3628.510009765625,3600.159912109375,3600.159912109375,5295510000,0.0116480512400123,0.0115807349228326,3450.039978027344,0.0140210940025986,3409.16458984375,
2020-11-17,3609.530029296875,3623.110107421875,3588.679931640625,3610.31005859375,4812180000,-0.0047919256980916,-0.0048034437846475,3458.3604736328125,0.0141182477007235,3414.718388671875,
2020-11-18,3567.7900390625,3619.090087890625,3567.330078125,3612.090087890625,5284810000,-0.011563829610944,-0.0116312106474813,3464.97197265625,0.0144326762754693,3418.094990234375,
2020-11-19,3581.8701171875,3585.219970703125,3543.840087890625,3559.409912109375,4363370000,0.0039464424674215,0.0039386756907327,3471.390979003906,0.0144204907951261,3422.94859375,
2020-11-20,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000,-0.0067925629151801,-0.0068157373729185,3475.998486328125,0.0145448907309154,3427.2799951171874,
2020-11-23,3577.590087890625,3589.81005859375,3552.77001953125,3566.820068359375,5057550000,0.0056359306172162,0.0056201081818496,3484.8294921875,0.0137799613231197,3431.16099609375,
2020-11-24,3635.409912109375,3642.31005859375,3594.52001953125,3594.52001953125,6280290000,0.0161616682734162,0.0160324588140317,3497.0659912109377,0.0140314494514448,3435.8451953125,
2020-11-25,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000,-0.0015844182375249,-0.0015856747555094,3514.9969848632813,0.0107595603245127,3440.7283935546875,
2020-11-27,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000,0.0023969791981541,0.0023941110259011,3531.408984375,0.0106590699511962,3446.3551953125,
2020-11-30,3621.6298828125,3634.179931640625,3594.389892578125,3634.179931640625,6308410000,-0.0045955486401709,-0.004606140636972,3548.99248046875,0.0101505590462923,3452.3983935546876,
2020-12-01,3662.449951171875,3678.449951171875,3645.8701171875,3645.8701171875,5418480000,0.0112711871947761,0.0112081406615929,3566.602978515625,0.0101143828596432,3460.02619140625,
2020-12-02,3669.010009765625,3670.9599609375,3644.840087890625,3653.780029296875,5041250000,0.0017911667548251,0.0017895645286042,3581.5954833984374,0.0096820860669045,3467.094990234375,
2020-12-03,3666.719970703125,3682.72998046875,3657.169921875,3668.280029296875,5065340000,-0.0006241572130915,-0.0006243520802942,3592.759484863281,0.0087822892991524,3475.6909912109377,
2020-12-04,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000,0.0088362751296118,0.0087974637151868,3602.1929931640625,0.0080354723641175,3484.741591796875,
2020-12-07,3691.9599609375,3697.409912109375,3678.8798828125,3694.72998046875,4804500000,-0.0019356376714373,-0.0019375134389632,3611.318994140625,0.0080755471820203,3492.611591796875,
2020-12-08,3702.25,3708.449951171875,3678.830078125,3683.050048828125,4584390000,0.0027871480653562,0.0027832711701704,3618.906494140625,0.0077858859929072,3499.62458984375,
2020-12-09,3672.820068359375,3712.389892578125,3660.5400390625,3705.97998046875,5232800000,-0.0079492016045985,-0.0079809649484717,3625.27099609375,0.0080742664123288,3506.371591796875,
2020-12-10,3668.10009765625,3678.489990234375,3645.179931640625,3659.1298828125,4658480000,-0.0012851080682624,-0.0012859345277717,3630.043005371094,0.0079798812779799,3512.47359375,
2020-12-11,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000,-0.0012649972997506,-0.0012657980842328,3636.365502929688,0.0075554497380201,3518.1267919921875,
2020-12-14,3647.489990234375,3697.610107421875,3645.840087890625,3675.27001953125,4623850000,-0.0043592589719577,-0.0043687882451469,3639.482507324218,0.0071317513933651,3524.108193359375,
2020-12-15,3694.6201171875,3695.2900390625,3659.6201171875,3666.409912109375,4387080000,0.0129212491547088,0.0128384820222186,3642.868017578125,0.0072377630306528,3529.82859375,
2020-12-16,3701.169921875,3711.27001953125,3688.570068359375,3696.25,4067040000,0.001772795166959,0.001771225620323,3647.4500122070312,0.0071114090822407,3536.6325927734374,
2020-12-17,3722.47998046875,3725.1201171875,3710.8701171875,3713.64990234375,4192810000,0.0057576547533797,0.0057411428089832,3655.184509277344,0.0064929640771667,3542.6933935546876,
2020-12-18,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000,-0.0035111185091528,-0.0035172969521487,3661.5614990234376,0.0065973261956087,3547.944990234375,
2020-12-21,3694.919921875,3702.89990234375,3636.47998046875,3684.280029296875,4748580000,-0.0039062790518439,-0.0039139284869094,3668.430493164063,0.0064295657636544,3552.3005908203127,
2020-12-22,3687.260009765625,3698.260009765625,3676.159912109375,3698.080078125,4053310000,-0.002073092860288,-0.0020752446917703,3673.913989257812,0.0064258839171827,3555.3613916015624,
2020-12-23,3690.010009765625,3711.239990234375,3689.280029296875,3693.419921875,3779160000,0.0007458112508249,0.0007455332718186,3676.643994140625,0.0054251158780768,3558.9229931640625,
2020-12-24,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000,0.0035365890047962,0.0035303499794869,3680.314501953125,0.0054295102842055,3563.2107958984375,
2020-12-28,3735.360107421875,3740.510009765625,3723.030029296875,3723.030029296875,3535460000,0.0087225290211445,0.0086847075384115,3685.165002441406,0.0056920983352806,3568.2511962890626,
2020-12-29,3727.0400390625,3756.1201171875,3723.31005859375,3750.010009765625,3393290000,-0.0022273805256001,-0.0022298648272786,3690.435510253906,0.0055859461991263,3573.1157958984377,
2020-12-30,3732.0400390625,3744.6298828125,3730.2099609375,3736.18994140625,3154850000,0.0013415471654707,0.0013406480950792,3693.9150146484376,0.0050860251809307,3579.2181982421876,
2020-12-31,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000,0.0064388455229198,0.0064182047117037,3698.268017578125,0.0052304253527722,3585.477197265625,
2021-01-04,3700.64990234375,3769.989990234375,3662.7099609375,3764.610107421875,5015000000,-0.014754827521051,-0.0148647627120257,3699.964514160156,0.0063272389891347,3590.778994140625,
2021-01-05,3726.860107421875,3737.830078125,3695.070068359375,3698.02001953125,4591020000,0.0070825951575492,0.007057631383362,3701.351513671875,0.0062165193251843,3596.246396484375,
2021-01-06,3748.139892578125,3783.0400390625,3705.340087890625,3712.199951171875,6064110000,0.0057098427477522,0.005693603382474,3704.160510253906,0.0063003597603059,3601.901396484375,
2021-01-07,3803.7900390625,3811.550048828125,3764.7099609375,3764.7099609375,5099160000,0.0148474038001011,0.0147382601077529,3709.237512207031,0.0070372135885792,3609.9577978515626,
2021-01-08,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000,0.0054918626852689,0.0054768373935153,3716.8305053710938,0.0067349776308216,3618.6377978515625,
2021-01-11,3799.610107421875,3817.860107421875,3789.02001953125,3803.139892578125,4465430000,-0.0065547508985924,-0.0065763276166213,3723.406005859375,0.0069712260386845,3629.2093994140623,
2021-01-12,3801.18994140625,3810.780029296875,3776.510009765625,3801.6201171875,4994950000,0.0004157884466327,0.0004157020305695,3730.292504882813,0.0069425840829086,3639.03099609375,
2021-01-13,3809.840087890625,3820.9599609375,3791.5,3802.22998046875,4602510000,0.0022756417379066,0.0022730563867261,3738.410009765625,0.0067860198385251,3649.8285986328124,
2021-01-14,3795.5400390625,3823.60009765625,3792.860107421875,3814.97998046875,5198480000,-0.0037534511943366,-0.0037605130687431,3743.456005859375,0.0064138086743727,3659.534599609375,
2021-01-15,3768.25,3788.72998046875,3749.6201171875,3788.72998046875,5369820000,-0.0071900279753709,-0.0072160007982785,3746.810009765625,0.0066911547229671,3667.5164013671874,
2021-01-19,3798.909912109375,3804.530029296875,3780.3701171875,3781.8798828125,5014440000,0.0081363795155244,0.0081034576357616,3750.631506347656,0.0068018996499851,3674.62580078125,
2021-01-20,3851.85009765625,3859.75,3816.219970703125,3816.219970703125,4566190000,0.0139356254219462,0.0138394173765108,3757.753515625,0.0072890021432874,3681.4538037109373,
