Date,Close,High,Low,Open,Volume,Daily_Return,Log_Return,MA20,Volatility
2020-06-29,3053.239990234375,3053.889892578125,2999.739990234375,3018.590087890625,4473970000,0.014685678433118632,0.01457888811353358,3107.326025390625,0.01913474218879208
2020-06-30,3100.2900390625,3111.510009765625,3047.830078125,3050.199951171875,4705850000,0.015409875731554612,0.015292349435755562,3108.299523925781,0.01936099734352907
2020-07-01,3115.860107421875,3128.43994140625,3101.169921875,3105.919921875,4449230000,0.005022132820864389,0.005009563975870565,3107.9490234375,0.01914747592787568
2020-07-02,3130.010009765625,3165.81005859375,3124.52001953125,3143.639892578125,4197720000,0.004541250844364075,0.0045309704768169146,3108.8320190429686,0.019154502694201856
2020-07-06,3179.719970703125,3182.590087890625,3155.2900390625,3155.2900390625,4759160000,0.01588172586745884,0.01575693083216329,3108.1215209960938,0.01855343264632558
2020-07-07,3145.320068359375,3184.14990234375,3142.929931640625,3166.43994140625,4571330000,-0.010818532028197159,-0.010877477869643567,3103.768029785156,0.01847292741859839
2020-07-08,3169.93994140625,3171.800048828125,3136.530029296875,3153.070068359375,4937310000,0.007827461915415501,0.007796986263430269,3101.9060302734374,0.018509497301730758
2020-07-09,3152.050048828125,3179.780029296875,3115.699951171875,3176.169921875,4843650000,-0.005643606159361103,-0.005659591476194623,3100.0015380859377,0.018514245301411224
2020-07-10,3185.0400390625,3186.820068359375,3136.219970703125,3152.469970703125,4524190000,0.01046620127324438,0.010411809774443004,3109.14853515625,0.01249685112434833
2020-07-13,3155.219970703125,3235.320068359375,3149.429931640625,3205.080078125,4902440000,-0.009362541127788226,-0.009406645216058874,3114.844030761719,0.012555911298353432
2020-07-14,3197.52001953125,3200.949951171875,3127.659912109375,3141.110107421875,4507140000,0.013406370782667931,0.01331730058290395,3121.39052734375,0.012742784496495541
2020-07-15,3226.56005859375,3238.280029296875,3200.760009765625,3225.97998046875,4686830000,0.009082050740923053,0.009041056936355048,3126.4815307617187,0.012239079005864068
2020-07-16,3215.570068359375,3220.389892578125,3198.590087890625,3208.360107421875,3972860000,-0.0034061012455366413,-0.0034119152141152374,3131.5855346679687,0.012234748888683988
2020-07-17,3224.72998046875,3233.52001953125,3205.64990234375,3224.2099609375,4012850000,0.002848612194617406,0.0028445625875835605,3137.055029296875,0.012234547421544513
2020-07-20,3251.840087890625,3258.610107421875,3215.159912109375,3224.2900390625,3979340000,0.0084069387471426,0.008371797255140334,3144.7600341796874,0.012187822072328264
2020-07-21,3257.300048828125,3277.2900390625,3247.77001953125,3268.52001953125,4556610000,0.0016790373419135474,0.0016776293345600682,3151.73203125,0.012152287658808783
2020-07-22,3276.02001953125,3279.320068359375,3253.10009765625,3254.860107421875,4267160000,0.005747082068739751,0.005730630594473862,3158.9685302734374,0.012169302097751569
2020-07-23,3235.659912109375,3279.989990234375,3222.659912109375,3271.639892578125,4296760000,-0.012319859824193036,-0.012396378412246847,3168.2350219726563,0.010820869270209406
2020-07-24,3215.6298828125,3227.260009765625,3200.050048828125,3218.580078125,3689410000,-0.006190400054688405,-0.006209640024276134,3174.828515625,0.010837210142247622
2020-07-27,3239.409912109375,3241.429931640625,3214.25,3219.840087890625,3970310000,0.007395138795039502,0.007367928821482373,3186.3465087890627,0.008923991000392715
2020-07-28,3218.43994140625,3243.719970703125,3216.169921875,3234.27001953125,4053180000,-0.006473392152297919,-0.006494435418646306,3194.6065063476562,0.008810685847579436
2020-07-29,3258.43994140625,3264.739990234375,3227.219970703125,3227.219970703125,4478200000,0.01242838167815008,0.012351783351742583,3202.5140014648437,0.008606736287399098
2020-07-30,3246.219970703125,3250.919921875,3204.1298828125,3231.760009765625,4264920000,-0.003750251937389204,-0.0037573017634548516,3209.0319946289064,0.00869589560575018
2020-07-31,3271.1201171875,3272.169921875,3220.260009765625,3270.449951171875,5007530000,0.007670504990141325,0.0076412362421762695,3216.0875,0.008770207445926983
2020-08-03,3294.610107421875,3302.72998046875,3284.530029296875,3288.260009765625,4438940000,0.00718102343932614,0.007155362664358673,3221.8320068359376,0.008259002269849861
2020-08-04,3306.510009765625,3306.840087890625,3286.3701171875,3289.919921875,4414380000,0.0036119303819721615,0.003605423026133557,3229.89150390625,0.007709883669911946
2020-08-05,3327.77001953125,3330.77001953125,3317.3701171875,3317.3701171875,4535060000,0.006429743053199433,0.006409160435517922,3237.7830078125,0.007665547223629812
2020-08-06,3349.159912109375,3351.030029296875,3318.139892578125,3323.169921875,4278930000,0.00642769555966427,0.006407126020664802,3247.6385009765627,0.007466527922061572
2020-08-07,3351.280029296875,3352.5400390625,3328.719970703125,3340.050048828125,4110030000,0.0006330295486443038,0.0006328292699566697,3255.9505004882812,0.007274730635880716
2020-08-10,3360.469970703125,3363.2900390625,3335.43994140625,3356.0400390625,4327920000,0.002742218294476073,0.0027384652733919213,3266.213000488281,0.006711246684283025
2020-08-11,3333.68994140625,3381.010009765625,3326.43994140625,3370.340087890625,4880540000,-0.007969132154236114,-0.008001055401377298,3273.0214965820314,0.006698575199798162
2020-08-12,3380.35009765625,3387.889892578125,3355.4599609375,3355.4599609375,3772250000,0.013996549490237653,0.013899502293613534,3280.7109985351562,0.007048825553122074
2020-08-13,3373.429931640625,3387.239990234375,3363.35009765625,3372.949951171875,3438730000,-0.002047174350497949,-0.002049272676156681,3288.6039916992186,0.00699673208779596
2020-08-14,3372.85009765625,3378.510009765625,3361.639892578125,3368.659912109375,3200060000,-0.00017188262276812694,-0.00017189739627902921,3296.0099975585936,0.007019609061582136
2020-08-17,3381.989990234375,3387.590087890625,3379.219970703125,3380.860107421875,3460330000,0.0027098425110787527,0.002706177507423456,3302.5174926757813,0.006871556171019131
2020-08-18,3389.780029296875,3395.06005859375,3370.14990234375,3387.0400390625,3669550000,0.002303389154016955,0.0023007404198168474,3309.141491699219,0.006871504046883613
2020-08-19,3374.85009765625,3399.5400390625,3369.659912109375,3392.510009765625,3679480000,-0.0044043954214108005,-0.004414123345182018,3314.0829956054686,0.006955938871727109
2020-08-20,3385.510009765625,3390.800048828125,3354.68994140625,3360.47998046875,3431040000,0.0031586327691348615,0.0031536547683461333,3321.5755004882812,0.006150677445082628
2020-08-21,3397.159912109375,3399.9599609375,3379.31005859375,3386.010009765625,3505010000,0.0034411070444764214,0.0034351999829724668,3330.652001953125,0.005820424899060267
2020-08-24,3431.280029296875,3432.090087890625,3413.1298828125,3418.090087890625,3743410000,0.010043718303008653,0.009993615364903508,3340.2455078125,0.005959763984469497
2020-08-25,3443.6201171875,3444.2099609375,3425.840087890625,3435.949951171875,3627650000,0.0035963511532906,0.003589899745540117,3351.5045166015625,0.005536720086019165
2020-08-26,3478.72998046875,3481.070068359375,3444.14990234375,3449.969970703125,3780530000,0.010195626139483993,0.010144001344841499,3362.5190185546876,0.0053649775601677125
2020-08-27,3484.550048828125,3501.3798828125,3468.35009765625,3485.139892578125,3955890000,0.0016730440109038458,0.0016716460318091384,3374.4355224609376,0.005121966585369385
2020-08-28,3508.010009765625,3509.22998046875,3484.320068359375,3494.68994140625,3868510000,0.00673256535528588,0.006710002849570254,3386.2800170898436,0.005086531607865535
2020-08-31,3500.31005859375,3514.77001953125,3493.25,3509.72998046875,4348280000,-0.0021949627140287475,-0.002197375175508541,3396.5650146484377,0.005162295746667004
2020-09-01,3526.64990234375,3528.030029296875,3494.60009765625,3507.43994140625,4101490000,0.007525003016613407,0.007496831420705943,3407.5720092773436,0.005258161429099438
2020-09-02,3580.840087890625,3588.110107421875,3535.22998046875,3543.760009765625,4295640000,0.015365910154807594,0.01524905014386973,3420.2255126953123,0.00588561455632895
2020-09-03,3455.06005859375,3564.85009765625,3427.409912109375,3564.739990234375,4911830000,-0.03512584371534122,-0.0357575941421853,3425.5205200195314,0.010439879290012027
2020-09-04,3426.9599609375,3479.14990234375,3349.6298828125,3453.60009765625,4438720000,-0.008133027264274895,-0.008166280754275102,3429.3045166015627,0.01066465778033834
2020-09-08,3331.840087890625,3379.969970703125,3329.27001953125,3371.8798828125,4694330000,-0.027756342102360998,-0.02814882908646679,3427.8730224609376,0.012457995451289372
2020-09-09,3398.9599609375,3424.77001953125,3366.840087890625,3369.820068359375,3932520000,0.02014498633677464,0.019944760662180386,3431.1365234375,0.013121850049483673
2020-09-10,3339.18994140625,3425.550048828125,3329.25,3412.56005859375,4208630000,-0.01758479659017942,-0.017741245925395586,3429.078515625,0.013379908628436842
2020-09-11,3340.969970703125,3368.949951171875,3310.469970703125,3352.699951171875,3710090000,0.0005330721905940639,0.0005329301580873496,3427.455517578125,0.013376912653194507
2020-09-14,3383.5400390625,3402.929931640625,3363.56005859375,3363.56005859375,3839580000,0.012741829089357504,0.012661335025022992,3427.9900146484374,0.013696223718731065
2020-09-15,3401.199951171875,3419.47998046875,3389.25,3407.72998046875,4057190000,0.005219359577689042,0.005205785930499657,3428.9505126953127,0.013731411875569402
2020-09-16,3385.489990234375,3428.919921875,3384.449951171875,3411.22998046875,4718900000,-0.004618946596211537,-0.0046296468921518345,3428.7360107421873,0.013767409078655153
2020-09-17,3357.010009765625,3375.169921875,3328.820068359375,3346.860107421875,4379840000,-0.008412365876402483,-0.008447949528552457,3427.8440063476564,0.013864147454700182
2020-09-18,3319.469970703125,3362.27001953125,3292.39990234375,3357.3798828125,7076400000,-0.011182581807410497,-0.011245576947828505,3424.5420043945314,0.01405236776722169
2020-09-21,3281.06005859375,3285.570068359375,3229.10009765625,3285.570068359375,4836070000,-0.011571097930805796,-0.011638564027297718,3418.73701171875,0.014208923012610303
2020-09-22,3315.570068359375,3320.31005859375,3270.949951171875,3295.75,3974510000,0.010517945160813724,0.010463016398376152,3412.951513671875,0.014229827616737576
2020-09-23,3236.919921875,3323.35009765625,3232.570068359375,3320.110107421875,4378650000,-0.023721455093028143,-0.02400733891437413,3402.61650390625,0.014993686935299157
2020-09-24,3246.590087890625,3278.699951171875,3209.449951171875,3226.139892578125,4601920000,0.0029874591429570607,0.0029830055546290505,3391.0095092773436,0.014744812347466815
2020-09-25,3298.4599609375,3306.8798828125,3228.43994140625,3236.659912109375,3803330000,0.0159767237756141,0.015850439224188495,3381.7050048828123,0.01533596040608013
2020-09-28,3351.60009765625,3360.739990234375,3332.909912109375,3333.89990234375,3950910000,0.016110590199083896,0.0159821918538544,3373.8845092773436,0.01577432280775686
2020-09-29,3335.469970703125,3357.919921875,3327.5400390625,3350.919921875,3661590000,-0.0048126645432444715,-0.004824282704443997,3365.6425048828123,0.015785493585103796
2020-09-30,3363.0,3393.56005859375,3340.469970703125,3341.2099609375,4738640000,0.008253718228220741,0.00821984256837961,3357.460009765625,0.01581016200782751
2020-10-01,3380.800048828125,3397.179931640625,3361.389892578125,3385.8701171875,4076340000,0.005292907769290922,0.0052789495642950775,3347.4580078125,0.015373759443508965
2020-10-02,3348.419921875,3369.10009765625,3323.68994140625,3338.93994140625,3975180000,-0.009577652178616392,-0.009623812866370861,3342.1260009765624,0.01348847892681468
2020-10-05,3408.60009765625,3409.570068359375,3367.27001953125,3367.27001953125,3692720000,0.01797270867614209,0.017813109002900934,3341.2080078125,0.014061690849058806
2020-10-06,3360.969970703125,3431.56005859375,3354.5400390625,3408.739990234375,4453390000,-0.013973515692226712,-0.014072064387523205,3342.664501953125,0.012931079784891391
2020-10-07,3419.43994140625,3426.260009765625,3384.56005859375,3384.56005859375,3814750000,0.01739675486921799,0.017247163770241564,3343.6885009765624,0.012724452776894907
2020-10-08,3446.830078125,3447.280029296875,3428.14990234375,3434.280029296875,3867640000,0.008010123642494982,0.007978212894869286,3349.0705078125,0.01209433372603289
2020-10-09,3477.139892578125,3482.340087890625,3458.070068359375,3459.669921875,3944090000,0.00879353312061526,0.008755095180752877,3355.87900390625,0.012194558712875897
2020-10-12,3534.219970703125,3549.85009765625,3499.610107421875,3500.02001953125,3435760000,0.01641581296364758,0.01628253015832422,3363.4130004882813,0.012389886045104988
2020-10-13,3511.929931640625,3534.010009765625,3500.860107421875,3534.010009765625,3611100000,-0.006306918994084421,-0.006326891629163268,3368.949499511719,0.012512154982446174
2020-10-14,3488.669921875,3527.93994140625,3480.550048828125,3515.469970703125,3858510000,-0.006623141753502759,-0.0066451720840594065,3374.10849609375,0.012573115038968803
2020-10-15,3483.340087890625,3489.080078125,3440.889892578125,3453.719970703125,3724550000,-0.0015277553060997207,-0.001528923514213078,3380.425,0.012377948678997117
2020-10-16,3483.81005859375,3515.760009765625,3480.449951171875,3493.5,4688030000,0.00013491955745537076,0.00013491045663045577,3388.6420043945313,0.012000279784427905
2020-10-19,3426.919921875,3502.419921875,3419.929931640625,3493.659912109375,4091080000,-0.016329861778318078,-0.016464663514942676,3395.9349975585938,0.012336176457180208
2020-10-20,3443.1201171875,3476.929931640625,3435.64990234375,3439.3798828125,3917850000,0.004727334073110212,0.0047161953200011274,3402.3125,0.012199093568044125
2020-10-21,3435.56005859375,3464.860107421875,3433.06005859375,3439.909912109375,4103960000,-0.0021956999281005363,-0.0021981140115702774,3412.2445068359375,0.01066747493848244
2020-10-22,3453.489990234375,3460.530029296875,3415.340087890625,3438.5,4172060000,0.005218925396392127,0.0052053540034913415,3422.589501953125,0.010678601438804463
2020-10-23,3465.389892578125,3466.4599609375,3440.449951171875,3464.89990234375,3651600000,0.003445761353703114,0.003439838320389479,3430.935998535156,0.010245089568546887
2020-10-26,3400.969970703125,3441.419921875,3364.860107421875,3441.419921875,4002210000,-0.018589516294535646,-0.018764472985322012,3433.4044921875,0.01074848291505242
2020-10-27,3390.679931640625,3409.510009765625,3388.7099609375,3403.14990234375,3962400000,-0.0030256189119989285,-0.003030205350445511,3436.164990234375,0.010706836233017644
2020-10-28,3271.030029296875,3342.47998046875,3268.889892578125,3342.47998046875,5139970000,-0.035287878760604796,-0.03592554210857772,3431.5664916992187,0.013251933522472349
2020-10-29,3310.110107421875,3341.050048828125,3259.820068359375,3277.169921875,4911860000,0.011947330894238384,0.01187652493999744,3428.0319946289064,0.013507291452793143
2020-10-30,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000,-0.012129550130175693,-0.012203713445259962,3424.108996582031,0.013604597411159148
2020-11-02,3310.239990234375,3330.139892578125,3279.739990234375,3296.199951171875,4314690000,0.01231820260127181,0.012242950890591667,3419.1909912109377,0.013241361268896796
2020-11-03,3369.159912109375,3389.489990234375,3336.25,3336.25,4241380000,0.01779929009643455,0.01764273768407783,3419.60048828125,0.013553114139590552
2020-11-04,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000,0.02204704770168342,0.021807525655091704,3420.80048828125,0.013898969483697725
2020-11-05,3510.449951171875,3529.050048828125,3485.739990234375,3485.739990234375,4858150000,0.01946019413896294,0.01927326577670128,3423.981481933594,0.01445192216280005
2020-11-06,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000,-0.00028771518741854685,-0.00028775658537381985,3425.596484375,0.014336857493466481
2020-11-09,3550.5,3645.989990234375,3547.47998046875,3583.0400390625,8570510000,0.01169988923568721,0.011631974746344153,3426.4104858398437,0.014099174606998263
2020-11-10,3545.530029296875,3557.219970703125,3511.909912109375,3543.260009765625,6037470000,-0.0013997945931910616,-0.001400775220867666,3428.0904907226563,0.01402017095303614
2020-11-11,3572.659912109375,3581.159912109375,3557.0,3563.219970703125,4635560000,0.007651855318760337,0.007622728362991461,3432.289990234375,0.013998041055732695
2020-11-12,3537.010009765625,3569.02001953125,3518.580078125,3562.669921875,4909660000,-0.009978532303877019,-0.01002865154706935,3434.973486328125,0.014213269499635086
2020-11-13,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000,0.013610335409063534,0.013518546706294007,3440.040478515625,0.014493653268524701
2020-11-16,3626.909912109375,3628.510009765625,3600.159912109375,3600.159912109375,5295510000,0.011648051240012336,0.011580734922832603,3450.0399780273438,0.014021094002598607
2020-11-17,3609.530029296875,3623.110107421875,3588.679931640625,3610.31005859375,4812180000,-0.004791925698091615,-0.004803443784647531,3458.3604736328125,0.014118247700723506
2020-11-18,3567.7900390625,3619.090087890625,3567.330078125,3612.090087890625,5284810000,-0.011563829610944043,-0.011631210647481315,3464.97197265625,0.014432676275469394
2020-11-19,3581.8701171875,3585.219970703125,3543.840087890625,3559.409912109375,4363370000,0.003946442467421596,0.003938675690732779,3471.390979003906,0.014420490795126136
2020-11-20,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000,-0.006792562915180156,-0.006815737372918576,3475.998486328125,0.0145448907309154
2020-11-23,3577.590087890625,3589.81005859375,3552.77001953125,3566.820068359375,5057550000,0.005635930617216234,0.005620108181849693,3484.8294921875,0.013779961323119781
2020-11-24,3635.409912109375,3642.31005859375,3594.52001953125,3594.52001953125,6280290000,0.016161668273416252,0.016032458814031775,3497.0659912109377,0.014031449451444838
2020-11-25,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000,-0.001584418237524976,-0.0015856747555094064,3514.9969848632813,0.010759560324512711
2020-11-27,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000,0.002396979198154181,0.0023941110259011363,3531.408984375,0.010659069951196283
2020-11-30,3621.6298828125,3634.179931640625,3594.389892578125,3634.179931640625,6308410000,-0.004595548640170977,-0.004606140636972006,3548.99248046875,0.010150559046292324
2020-12-01,3662.449951171875,3678.449951171875,3645.8701171875,3645.8701171875,5418480000,0.011271187194776155,0.011208140661592923,3566.602978515625,0.010114382859643238
2020-12-02,3669.010009765625,3670.9599609375,3644.840087890625,3653.780029296875,5041250000,0.0017911667548251575,0.0017895645286042845,3581.5954833984374,0.009682086066904566
2020-12-03,3666.719970703125,3682.72998046875,3657.169921875,3668.280029296875,5065340000,-0.000624157213091503,-0.0006243520802942291,3592.759484863281,0.00878228929915244
2020-12-04,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000,0.008836275129611826,0.00879746371518688,3602.1929931640625,0.008035472364117545
2020-12-07,3691.9599609375,3697.409912109375,3678.8798828125,3694.72998046875,4804500000,-0.0019356376714373402,-0.001937513438963252,3611.318994140625,0.008075547182020394
2020-12-08,3702.25,3708.449951171875,3678.830078125,3683.050048828125,4584390000,0.002787148065356293,0.002783271170170473,3618.906494140625,0.007785885992907226
2020-12-09,3672.820068359375,3712.389892578125,3660.5400390625,3705.97998046875,5232800000,-0.007949201604598555,-0.00798096494847171,3625.27099609375,0.008074266412328834
2020-12-10,3668.10009765625,3678.489990234375,3645.179931640625,3659.1298828125,4658480000,-0.0012851080682624305,-0.0012859345277717227,3630.043005371094,0.007979881277979953
2020-12-11,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000,-0.0012649972997506032,-0.0012657980842328352,3636.3655029296874,0.0075554497380201065
2020-12-14,3647.489990234375,3697.610107421875,3645.840087890625,3675.27001953125,4623850000,-0.004359258971957769,-0.0043687882451469585,3639.4825073242187,0.0071317513933651005
2020-12-15,3694.6201171875,3695.2900390625,3659.6201171875,3666.409912109375,4387080000,0.012921249154708825,0.012838482022218645,3642.868017578125,0.007237763030652824
2020-12-16,3701.169921875,3711.27001953125,3688.570068359375,3696.25,4067040000,0.0017727951669590514,0.0017712256203230642,3647.4500122070312,0.007111409082240797
2020-12-17,3722.47998046875,3725.1201171875,3710.8701171875,3713.64990234375,4192810000,0.005757654753379748,0.0057411428089832834,3655.1845092773438,0.006492964077166777
2020-12-18,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000,-0.0035111185091528663,-0.003517296952148704,3661.5614990234376,0.006597326195608708
2020-12-21,3694.919921875,3702.89990234375,3636.47998046875,3684.280029296875,4748580000,-0.0039062790518439305,-0.003913928486909485,3668.4304931640627,0.006429565763654462
2020-12-22,3687.260009765625,3698.260009765625,3676.159912109375,3698.080078125,4053310000,-0.002073092860288006,-0.0020752446917703606,3673.9139892578123,0.006425883917182732
2020-12-23,3690.010009765625,3711.239990234375,3689.280029296875,3693.419921875,3779160000,0.000745811250824957,0.0007455332718186887,3676.643994140625,0.005425115878076849
2020-12-24,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000,0.0035365890047962534,0.0035303499794869524,3680.314501953125,0.005429510284205556
2020-12-28,3735.360107421875,3740.510009765625,3723.030029296875,3723.030029296875,3535460000,0.008722529021144565,0.0086847075384115,3685.165002441406,0.005692098335280646
2020-12-29,3727.0400390625,3756.1201171875,3723.31005859375,3750.010009765625,3393290000,-0.00222738052560012,-0.002229864827278697,3690.435510253906,0.005585946199126325
2020-12-30,3732.0400390625,3744.6298828125,3730.2099609375,3736.18994140625,3154850000,0.0013415471654707467,0.0013406480950792154,3693.9150146484376,0.005086025180930726
2020-12-31,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000,0.006438845522919845,0.006418204711703793,3698.268017578125,0.005230425352772277
2021-01-04,3700.64990234375,3769.989990234375,3662.7099609375,3764.610107421875,5015000000,-0.014754827521051062,-0.014864762712025787,3699.9645141601563,0.006327238989134763
2021-01-05,3726.860107421875,3737.830078125,3695.070068359375,3698.02001953125,4591020000,0.007082595157549276,0.007057631383362026,3701.351513671875,0.006216519325184324
2021-01-06,3748.139892578125,3783.0400390625,3705.340087890625,3712.199951171875,6064110000,0.005709842747752214,0.005693603382474094,3704.160510253906,0.0063003597603059945
2021-01-07,3803.7900390625,3811.550048828125,3764.7099609375,3764.7099609375,5099160000,0.014847403800101189,0.014738260107752971,3709.237512207031,0.007037213588579281
2021-01-08,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000,0.005491862685268911,0.00547683739351537,3716.8305053710938,0.0067349776308216185
2021-01-11,3799.610107421875,3817.860107421875,3789.02001953125,3803.139892578125,4465430000,-0.006554750898592476,-0.006576327616621317,3723.406005859375,0.006971226038684548
2021-01-12,3801.18994140625,3810.780029296875,3776.510009765625,3801.6201171875,4994950000,0.0004157884466327033,0.000415702030569564,3730.2925048828124,0.006942584082908651
2021-01-13,3809.840087890625,3820.9599609375,3791.5,3802.22998046875,4602510000,0.0022756417379066196,0.0022730563867261076,3738.410009765625,0.006786019838525115
2021-01-14,3795.5400390625,3823.60009765625,3792.860107421875,3814.97998046875,5198480000,-0.0037534511943366766,-0.003760513068743101,3743.456005859375,0.006413808674372759
2021-01-15,3768.25,3788.72998046875,3749.6201171875,3788.72998046875,5369820000,-0.007190027975370938,-0.007216000798278504,3746.810009765625,0.006691154722967141
2021-01-19,3798.909912109375,3804.530029296875,3780.3701171875,3781.8798828125,5014440000,0.008136379515524483,0.008103457635761657,3750.6315063476563,0.006801899649985193
2021-01-20,3851.85009765625,3859.75,3816.219970703125,3816.219970703125,4566190000,0.013935625421946263,0.013839417376510862,3757.753515625,0.007289002143287481
2021-01-21,3853.070068359375,3861.449951171875,3845.050048828125,3857.4599609375,4501760000,0.0003167233075522802,0.00031667316131354906,3765.661022949219,0.00717184008063929
2021-01-22,3841.469970703125,3852.31005859375,3830.409912109375,3844.239990234375,5110890000,-0.0030106116552376383,-0.0030151526629377105,3773.3715209960938,0.007203697173846095
2021-01-25,3855.360107421875,3859.22998046875,3797.159912109375,3851.679931640625,7000840000,0.0036158389430824833,0.0036093175130174657,3781.639025878906,0.0072044052118737665
2021-01-26,3849.6201171875,3870.89990234375,3847.780029296875,3862.9599609375,6137500000,-0.0014888337468982327,-0.001489943161153501,3788.9670288085936,0.007243555948842771
2021-01-27,3750.77001953125,3836.830078125,3732.47998046875,3836.830078125,9976520000,-0.025677883699462,-0.02601331512610035,3789.7375244140626,0.009336918519684257
2021-01-28,3787.3798828125,3830.5,3755.75,3755.75,6992770000,0.009760625975629766,0.009713298778760395,3792.7545166015625,0.009551994628706848
2021-01-29,3714.239990234375,3778.050048828125,3694.1201171875,3778.050048828125,6643370000,-0.019311475173124593,-0.019500377654792,3791.8645141601564,0.010559007536179376
2021-02-01,3773.860107421875,3784.320068359375,3725.6201171875,3731.169921875,5436230000,0.016051767614439383,0.015924300234678626,3792.754016113281,0.011082255048805088
2021-02-02,3826.31005859375,3843.090087890625,3791.840087890625,3791.840087890625,5514090000,0.013898223484416938,0.013802528814310624,3799.0370239257813,0.010884602205138821
2021-02-03,3830.169921875,3847.510009765625,3816.679931640625,3840.27001953125,4864870000,0.0010087690809532646,0.0010082606153447803,3804.2025146484375,0.010811817316750863
2021-02-04,3871.739990234375,3872.419921875,3836.659912109375,3836.659912109375,4879240000,0.010853322230420792,0.010794847643921975,3810.38251953125,0.010979010328300594
2021-02-05,3886.830078125,3894.56005859375,3874.929931640625,3878.300048828125,4879470000,0.003897495164625342,0.003889919607763825,3814.534521484375,0.010552623399978697
2021-02-08,3915.590087890625,3915.77001953125,3892.590087890625,3892.590087890625,4648360000,0.007399348360373592,0.007372107476289037,3819.080029296875,0.01060258846444609
